Summary
Top-level Name,bigkey

Clocks
Enabled,,\clock,I/O,inf

Fabric Logic Element
Enabled,5,,\clock,0.125,Typical
Enabled,2,,\clock,0.125,High
Enabled,449,,\clock,0.125,Very_High
Enabled3,,224,\clock,0.125,Typical,1.000000

BRAM
,0,,,,,,,,,,

DSP

I/O
Enabled,\Pcount_0_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pcount_1_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pcount_2_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pcount_3_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pencrypt_0_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_0_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_100_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_101_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_102_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_104_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_105_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_106_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_107_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_109_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_10_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_110_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_112_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_113_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_114_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_115_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_116_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_117_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_118_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_11_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_120_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_121_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_122_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_123_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_124_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_125_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_126_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_128_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_129_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_12_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_130_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_131_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_132_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_133_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_134_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_136_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_137_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_138_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_139_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_13_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_140_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_141_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_142_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_144_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_145_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_146_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_147_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_148_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_149_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_14_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_150_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_152_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_153_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_154_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_155_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_156_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_157_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_158_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_160_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_161_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_162_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_163_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_164_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_165_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_166_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_168_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_169_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_16_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_170_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_171_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_172_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_173_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_174_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_176_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_177_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_178_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_179_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_17_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_180_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_181_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_182_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_184_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_185_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_186_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_187_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_188_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_189_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_18_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_190_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_192_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_193_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_194_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_195_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_196_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_197_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_198_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_19_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_1_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_200_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_201_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
Enabled,\Pkey_202_,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,\clock
